PLD (Å),LCD (Å),Sacc (m2/g-1),φ,NCO2 at 10 bar (mol/kg)
20.91048,20.94719,697.63898,0.57819,2.0366978879
21.36297,21.3994,814.45398,0.59934,1.4242113992
20.81371,20.86486,701.323,0.59373,2.6867154517
12.85958,13.21326,616.27301,0.45318,1.3259758111
10.03477,10.55423,1194.60999,0.57493,2.6411966383
15.27966,15.57999,1359.12,0.63882,6.5640138875
15.82205,16.14031,1627.89001,0.65932,3.9943701441
13.37953,13.76832,1538.17004,0.61158,2.7355683982
14.60213,14.90134,1077.26001,0.59572,6.3563886386
11.09828,11.44839,1281.10999,0.58285,4.4928308783
12.29359,12.70656,1487.72998,0.61905,3.2632174889
9.83921,10.47163,1154.93994,0.56063,1.287535278
14.7679,14.95308,1680.5,0.66154,3.6419025239
11.81351,12.12025,1384.18005,0.6103,4.2910353941
11.08735,11.55867,1259.14001,0.58537,4.1986468494
22.12966,22.41416,2458.56006,0.76802,2.2848790718
34.60352,34.76966,2391.57007,0.81162,2.6658899129
19.38528,19.70169,1504.72998,0.68237,3.7221625082
28.27452,28.92517,1870.31006,0.77389,3.2980142899
17.07883,17.20404,2117.95996,0.71205,3.3808448874
18.25002,18.37499,1985.66003,0.7086,2.7506415656
18.21743,18.51682,1895.14001,0.70959,2.354297703
28.44948,28.64639,1957.64001,0.77762,2.3407034215
32.28787,32.45911,2271.82007,0.79607,2.9022838721
36.56538,36.80897,2763.38989,0.85104,3.484156807
21.62618,22.03485,3055.20996,0.78996,1.5462718135
31.61215,31.79278,2155.76001,0.79112,3.3964641568
9.78342,10.31205,5095.2002,0.76468,7.4288490357
25.77334,25.9916,2115.88989,0.76487,1.6108621058
11.93881,12.3729,1502.18994,0.62197,4.6131605972
29.60757,29.79749,1719.84998,0.76171,2.4644998353
10.84085,11.30825,1553.48999,0.6116,4.4741556585
26.12562,26.31246,1610,0.74494,4.575867987
18.12098,18.55944,3391.18994,0.79302,2.7866914994
16.81645,17.25338,2047.84998,0.70558,3.5941811125
11.03238,11.31706,1450.43005,0.62682,3.109425445
15.51812,16.08668,1965,0.68386,3.2226931312
13.08207,13.31199,1567.98999,0.61489,4.5353818791
16.84206,17.09377,2353.6001,0.73911,3.9321527931
16.65947,17.83709,3780.22998,0.8108,11.5066347266
18.22137,18.52289,1958.51001,0.71396,2.1994886427
36.02662,36.22341,2541.97998,0.83318,2.3991887104
29.06389,29.23421,1974.52002,0.7854,4.2067684242
17.06999,21.84517,0.878886,5678.71,6.0414931688
9.74301,10.75176,0.815295,6313.24,6.8099589257
19.29215,24.69521,0.86337,5630.55,5.5358189144
14.79019,16.8541,0.881058,6032.5,6.0526610215
8.4538,11.82927,0.762602,5169.1,9.0877635172
4.37287,5.8785,0.6035,1803.8,9.0707792525
19.4342,40.79264,0.881627,5152.57,5.5125014236
14.31147,31.53533,0.878935,4716.3,5.9617945367
11.05928,13.63029,0.840298,7045.11,5.8767282755
16.95735,21.2713,0.850007,5664.24,4.8577713346
23.05095,27.19887,0.921821,7161.49,5.2332863236
13.28245,18.87147,0.841586,6920.24,6.1975349276
19.13543,20.18251,0.925666,7234.52,5.2948857451
22.62691,46.70255,0.944694,6909.94,5.7863908084
14.60239,19.26709,0.880043,7185.01,5.6498885099
16.74481,20.37206,0.868158,7079.11,6.370755769
23.97291,30.32334,0.936709,7509.24,4.9070162339
14.09283,20.07078,0.915593,7632.89,5.1108761986
17.00824,22.0397,0.882145,5670.37,6.0053985614
10.11589,15.08265,0.84201,6141.26,6.2499752334
6.36393,10.74618,0.752802,4718.18,12.7973612357
22.44125,26.15393,0.91757,6977.89,4.9584554362
24.61849,27.65603,0.926606,7318.76,5.129704731
23.51881,26.89346,0.907975,7201.68,4.8547618232
10.65712,13.70417,0.751443,4580.15,8.3938621751
14.19979,16.45166,0.8566,6352.73,5.9533486394
16.96133,17.82841,0.899363,6767.48,4.5629184147
16.19361,21.5501,0.849302,5731.38,6.8646686643
21.42207,25.60161,0.920457,6854.77,5.8629195707
18.68261,19.80545,0.907849,6924.28,5.4634993077
15.09288,16.16867,0.889887,6659,5.7233501563
17.66481,17.88533,0.659855,2784.9,5.7307640542
14.3264,16.46343,0.874842,6182.45,6.1811293341
16.35785,19.20265,0.879557,6177.59,5.6049992712
8.21165,11.19486,0.746328,5153.96,9.9106071643
20.03021,27.90267,0.936998,7200.5,4.8252568102
24.05204,32.3807,0.93653,6752.44,6.0272531403
21.20836,45.17672,0.948718,7083.79,5.4709871367
22.6775,29.44681,0.920473,7298.74,4.776130919
8.62348,9.34088,0.665883,3417.57,10.0967414089
9.52307,14.17653,0.845239,6672.55,7.7178463878
9.21646,11.47454,0.793753,5556.57,11.0252371541
25.77776,38.28542,0.923875,6603.78,5.3039790302
20.47025,48.69736,0.922033,6654.95,5.0116826921
22.34093,25.13524,0.941833,6758.06,5.9791357608
33.755,41.0155,0.945342,6461.14,7.3220448267
43.48056,44.8699,0.930474,6659.91,4.8072286708
15.14212,16.03708,0.905264,6668.09,4.4989803308
17.34102,23.96591,0.890727,5504.73,7.8391215283
22.93179,27.80421,0.928722,6476.17,5.2758199282
25.3203,35.42481,0.9497,6609.75,5.7411771623
14.24404,31.2982,0.84107,5499.38,5.8739319374
19.90615,20.05854,0.832359,4002.35,9.4255792914
15.78239,21.77943,0.88463,5577.43,8.0674108793
12.05095,21.19987,0.893735,5849.81,7.1399918324
23.33352,28.65113,0.935133,6552.74,5.3114059545
10.41687,13.86133,0.826674,4664.85,8.5939854305
14.77508,31.93548,0.88526,4719.75,6.6938433878
17.06257,21.86465,0.860644,4250.38,6.172962942
15.63447,17.69571,0.694533,2970.59,6.1854046537
9.81322,12.82626,0.810021,5455.41,8.0729263791
13.93069,16.65968,0.846657,5941.27,5.5132036096
13.305,15.61072,0.712746,3374.83,8.3476733459
14.74778,33.14834,0.848669,4205.47,5.3078146796
7.1197,10.6722,0.69112,4243.57,9.3829876415
20.45224,21.74394,0.910032,5426.06,7.2174696073
10.69592,13.80659,0.825299,5455.84,10.3784724552
17.47894,20.02429,0.916355,5771.04,5.7370884288
5.53172,10.04859,0.739138,4602.15,12.2178758185
6.87004,8.42145,0.775359,5427.34,13.1817994593
15.53572,18.0194,0.898872,5905.78,4.6528417986
6.39946,8.63809,0.770626,4969.6,13.4811345609
14.61717,33.38996,0.898516,5353.45,5.4041467945
14.70901,16.24837,0.776983,5190.94,8.2536870587
5.27808,10.12117,0.72104,4176.67,11.4211383858
13.82031,14.562,0.852212,5472.93,6.4236632613
11.75045,14.05595,0.803485,4283.63,9.7757374139
14.88214,17.15475,0.898448,5772.97,4.7650791607
7.70338,9.70648,0.791366,6125.43,7.6800351581
7.59184,10.91417,0.735297,4732.29,9.1572395513
6.66034,9.01412,0.725973,3700.06,11.89681297
8.7478,12.97344,0.812224,5906.47,7.1268281737
15.23926,16.06957,0.750658,4195.2,6.9945250674
8.2519,9.08563,0.726466,5752.07,7.7327117069
9.4101,12.59309,0.824229,5668.12,6.7620327359
7.53834,9.83931,0.739815,4559.25,10.6847932869
13.7351,17.19747,0.796908,4332.73,7.3648191179
10.85911,26.09256,0.779102,5536.9,6.8009058118
14.38029,16.90506,0.863858,5292.57,4.5658233821
18.1965,35.29005,0.85391,4908.52,5.8473143394
10.59124,12.80099,0.736051,4586.04,9.2299488862
14.06438,17.71391,0.855252,5744.87,4.8056772586
14.75529,18.23498,0.885215,5997.37,4.9207121385
15.09237,16.05001,0.719442,4049.87,6.6015420057
20.49734,21.87393,0.910009,5405.99,7.2170123845
10.31394,13.57665,0.823528,5319.82,10.4216592263
9.26941,11.00779,0.811833,6102.35,7.2556950115
19.10112,23.55842,0.866391,5694.84,5.6652393091
15.31125,17.51241,0.90512,6026.63,5.9043853999
16.8522,22.43412,0.88697,5338.42,5.4914754464
10.47233,12.66675,0.756779,4486.09,9.1854730828
6.18126,9.04255,0.776421,5318.29,13.8140844382
8.24764,12.16995,0.818424,5861.53,8.0694220686
14.40888,18.09054,0.876722,5603.61,6.5644842857
11.2912,13.9143,0.781068,4777.94,9.3214651834
21.26816,22.82902,0.845258,6210.84,8.8794227897
9.669,13.51385,0.853697,7129.37,6.3374235196
14.15225,18.61356,0.907176,7254.37,5.7028290905
11.51675,19.69333,0.868903,7093.55,6.1318831667
8.71767,14.32862,0.799677,5370.45,8.9093180413
11.88802,19.11822,0.866527,5232.19,5.6963844769
12.11501,17.417,0.877758,5237.68,8.0530049386
20.23136,28.32166,0.924169,7188.07,4.9212504117
13.89571,17.76778,0.901735,6909.49,5.0301133368
35.6176,40.22036,0.949322,6048.29,6.2204336196
20.21394,20.92698,0.923772,6958.7,4.5517629958
10.29698,16.45646,0.823352,6859.52,6.6504703701
18.59229,24.57152,0.898947,7619.71,5.6110905767
29.14039,32.66637,0.9592,8342.48,5.4677428262
11.53794,13.31075,0.863849,7883.66,7.2812429721
35.54528,40.2053,0.956747,6924.84,6.4828104824
21.13451,23.74792,0.913116,6603.85,6.1684765014
20.4413,28.27379,0.94269,7826.14,5.1908140261
23.97922,30.52936,0.941572,7303,5.4525721233
20.25301,22.15894,0.883913,7104.67,8.8229260711
26.16593,55.36569,0.947963,7613.04,5.4740589091
11.24405,16.89857,0.837695,6714.99,6.7184512665
20.00296,25.80399,0.924467,7532.19,4.5513728012
20.11323,21.02139,0.881624,6715.3,5.7315186093
11.68137,13.88305,0.85201,6484.66,8.0460450406
16.7206,24.84457,0.87199,5969.25,5.6411488073
27.4147,35.30937,0.956451,7830.98,5.4310077135
23.71384,23.97607,0.889021,6455.49,6.5701440865
30.2094,37.91888,0.950373,7567.23,5.4473151693
17.46607,23.96951,0.885406,6945.32,6.4520021348
27.65738,37.05459,0.947014,7384.53,4.9563635578
23.79483,25.05073,0.914209,6817.29,4.3610635172
9.39134,12.57045,0.796652,6070.74,9.567389076
16.4564,22.05544,0.875806,7690.85,5.9506281674
14.00961,24.49794,0.908038,6778.67,5.0153670004
27.41758,31.58701,0.950027,7178.05,4.8889989932
16.20916,24.27141,0.896917,6590.14,5.7870968421
24.22669,25.72618,0.946085,7450.11,4.4826065458
28.5738,33.08224,0.961617,7591.23,5.6773217829
33.24348,37.07628,0.968478,7604.8,6.0017983412
10.46328,14.20756,0.839713,5719.96,8.233426118
59.70964,61.43577,0.971199,7655.29,5.8973301748
25.02589,25.89203,0.960717,7648.89,5.1859642622
16.40021,19.30445,0.879065,6638.05,7.1953702706
35.63361,40.55924,0.952345,6343.72,6.3355449829
25.12225,28.00099,0.946548,6851.01,5.2629818908
16.04467,17.60514,0.874796,6748.75,8.2976476564
21.2354,23.69235,0.910586,5950.69,6.6297896683
19.60532,20.12491,0.913404,6541.71,5.472566067
14.11369,18.77063,0.927309,7278.7,5.4699087083
20.49323,21.44582,0.908565,7135.44,5.3659803937
21.4559,46.88874,0.937533,7796.61,5.8467099114
11.31466,12.14958,0.829267,7092.79,6.9077596474
13.14501,15.5262,0.884731,7126.32,6.0931349946
30.64772,45.25858,0.935544,7470.5,6.1426360675
16.77099,20.54736,0.899576,7431.12,6.0774781234
10.34648,13.09944,0.802591,5291.48,7.1707423171
28.57534,33.60455,0.949687,7687.29,5.1807567599
22.61367,26.86067,0.890249,6186.73,6.6795215304
20.40245,21.03047,0.94203,7667.67,4.5817989606
20.39375,25.87882,0.907218,6690.58,6.1510741348
13.68966,14.21308,0.877687,6780.99,6.0508079944
35.43453,39.82375,0.953781,6846.43,6.1508837356
22.34947,28.74179,0.921804,7104.88,5.722093571
15.85587,22.84793,0.871878,5761.8,6.5679579543
11.24818,13.43927,0.804233,5337.34,8.6420605972
24.36408,26.93186,0.942042,7676.94,5.4256395676
24.20934,29.13123,0.92876,7030.44,5.2347341127
35.49418,40.05786,0.952312,6490.14,6.0212516917
11.07516,18.40201,0.870409,7054.17,5.9098375519
17.99848,18.9166,0.90422,6774.27,4.9851137702
18.25134,23.67376,0.89354,6295.1,7.0205682185
11.3823,13.76693,0.838587,6083.22,9.0523625958
19.02805,26.35074,0.93844,7475.67,4.7237438903
28.49136,60.21255,0.957396,7348.97,5.1321680392
20.92783,25.85228,0.931839,7527.55,5.5092789556
15.50293,21.75802,0.881366,6849.8,6.1550351869
15.84035,18.29039,0.89008,6378.95,4.9330087593
14.48052,17.18528,0.908737,7554.71,5.3238153036
19.91637,22.42376,0.889131,6668.53,6.5063849862
36.17385,41.17296,0.948823,6047.65,6.2035967873
13.49682,17.62122,0.861373,6078.26,7.0737207314
22.441,51.15439,0.939949,7441.72,4.8645837055
21.16871,46.81042,0.943795,6770.86,5.2982205213
14.31656,16.83914,0.914264,7264.72,4.6772749341
15.10366,21.15562,0.876979,5962.48,6.8581525603
20.54955,23.37214,0.929317,6928.94,5.1993592132
17.78112,18.22315,0.811467,4657.34,6.2788992854
21.40712,46.36495,0.940254,6797.71,5.3686352151
16.94315,25.18833,0.91753,7192.47,4.8110441657
17.19223,18.64714,0.908202,7341.34,4.5153383613
11.84582,18.30194,0.875123,6908.86,6.6562338994
10.3994,12.49555,0.806121,6140.26,9.1438966922
12.93986,15.81327,0.852167,6841.49,6.5237633616
21.43308,23.87328,0.895095,6156.32,5.324341191
20.37968,20.88427,0.918313,7672.76,4.7265248413
24.42163,28.03694,0.939505,7196.12,5.1150667948
19.21492,21.39418,0.888288,5719.27,5.757783443
23.35231,53.53452,0.934927,6825.49,5.1276482697
19.81843,46.28462,0.921969,7041.51,5.4472805599
15.05427,21.88022,0.846765,6365.01,6.2700551064
19.22269,22.56235,0.880294,5937.81,5.9975756234
10.45506,12.78407,0.840412,6885.03,9.2644042371
12.17677,17.36558,0.865561,6404.5,7.2645901702
14.119,20.08058,0.880054,6399.36,6.6778440342
20.08821,41.37219,0.924162,7008.11,5.9886679392
20.98774,46.49605,0.950394,7443.98,5.4116712006
9.49207,13.3207,0.817627,6614.34,8.7908804151
7.4589,22.75461,0.869879,6541.25,9.2639676254
11.21766,20.1652,0.876804,5990.55,7.6337213901
19.7831,21.58814,0.928814,7682.03,4.7674959733
19.21824,21.09217,0.901827,7360.77,6.65695799
17.00352,20.00633,0.89042,7052.04,6.007951502
22.69387,23.03545,0.906997,7004.45,4.5611924713
9.9625,13.296,0.749873,4787.45,6.1598780164
15.71722,16.85214,0.868924,7137.64,4.5379739603
22.45216,25.49799,0.918829,7582.56,4.4179143218
32.35695,36.65121,0.94202,7515.24,4.5423682124
15.34035,18.58557,0.883921,7495.09,5.9640317403
18.48039,21.00979,0.930225,7401.83,4.1641363009
15.46688,16.81712,0.90186,6833.23,4.6564799998
16.5314,17.18114,0.872314,7329.4,4.9981770082
15.42314,18.51357,0.889942,7652.44,5.1136652317
14.30278,14.86546,0.735832,4941.82,6.3457207766
14.9549,17.65898,0.880442,7383.07,5.1880902694
14.70168,15.94609,0.884002,7664.97,3.8962876174
19.75565,22.83683,0.910283,7694.01,4.431661555
18.7579,21.85828,0.906058,7573.72,4.5158207883
14.37651,15.53509,0.883595,7304.77,3.4666937988
14.4834,14.90918,0.780926,5346.51,5.9156669894
14.05309,16.31729,0.86853,6613.73,7.342895394
20.51142,22.45295,0.91138,6468.33,4.4675275602
31.2278,33.44817,0.95506,7917.76,5.1629464763
17.19836,20.67449,0.909023,7451.93,5.5753373237
8.50511,10.94734,0.783707,6944.1,7.3028613204
19.54407,21.87078,0.911807,7039.69,5.6761600914
21.2699,22.27773,0.940974,7504.44,4.4659745166
26.12311,28.91059,0.9518,7174.09,5.0188919883
15.419,19.43398,0.903116,6864.56,5.8125086256
19.34528,22.37192,0.909907,6376.3,5.902664566
17.2213,19.75052,0.903128,6607.61,5.9633140891
15.20053,18.84134,0.880272,6904.29,6.193728876
14.75389,15.46624,0.862049,6846.3,6.1245989514
22.06408,24.17608,0.936275,6945.32,4.6088279076
12.26406,14.72638,0.83675,5670.12,7.3132180861
10.68473,13.89424,0.875383,6484.53,4.8115291175
5.8983,9.28878,0.696885,3522.33,11.0617175955
18.50679,22.19607,0.897211,5997.34,4.3717308951
11.2294,12.98454,0.863736,6907.26,5.3241861559
18.75371,21.31718,0.910422,6615.01,4.6271653313
16.98478,21.52619,0.913307,5579.89,6.4025064365
36.5346,40.80014,0.953363,6807.94,6.7321914064
34.0903,39.23751,0.94498,7716.57,5.2432403117
25.47234,27.69029,0.952527,7835.27,5.4281791903
20.86928,23.7029,0.883464,5703.47,6.3897501665
17.41559,19.3748,0.908757,6676.99,4.559508878
35.37991,38.10059,0.932445,6463.64,6.8828529139
27.42196,32.91566,0.959405,8211.75,5.5570241167
20.22278,21.0759,0.863963,5988,6.3858027168
23.80849,26.2887,0.953184,7699.61,5.3894663532
14.58321,17.97443,0.921824,7690.78,4.8529707088
24.90356,26.65959,0.865064,7674.38,7.2405733253
27.17042,32.97088,0.942136,8364.42,5.2085893208
26.05115,31.21046,0.922122,7153.47,5.9782199567
24.94642,26.71488,0.859922,6385.44,7.055212782
23.56642,25.30641,0.944204,7397.27,4.5647175064
19.22213,23.95855,0.868097,5744.54,6.9827447396
33.53993,35.10328,0.963069,7898.27,5.6581781577
25.11095,30.98158,0.923892,7348.12,6.2064068655
20.67532,23.15419,0.915384,6676.01,4.6140953922
19.33505,24.15565,0.933841,8108.62,5.0044376613
14.73393,19.34897,0.877009,7632.79,5.9657236768
42.58045,51.23252,0.957186,7327.93,5.307153219
24.35068,26.00406,0.94527,7380.01,4.6957656311
26.30106,32.3378,0.963715,7751.3,5.5362800784
26.60741,34.25662,0.957368,8026.83,5.6799604571
24.55428,25.56659,0.95057,7868.76,5.2319592096
21.13099,22.3276,0.945442,7558.98,4.4150122713
27.15786,33.63441,0.965013,7474.55,5.3139085549
36.25024,40.47333,0.950733,6128.09,6.4704718676
22.25417,27.34708,0.942685,7412.47,5.0195735561
22.33703,24.51645,0.945721,7290.26,5.0260293879
8.95676,10.29232,0.763872,5420.6,11.7669433858
14.69934,18.46017,0.915436,6390.43,5.1378447042
22.3734,23.10846,0.889288,6310.89,6.6407363045
16.40481,18.34814,0.901907,7353.52,5.1311902768
27.9926,42.59606,0.923614,6381.64,6.4526933908
29.3905,36.62698,0.948308,6939.46,6.1786538786
16.66553,18.89025,0.909957,7177.84,4.9194357266
20.45823,21.2957,0.923314,7904.39,5.2410553937
12.06799,15.79695,0.830318,6548.52,7.1732388448
13.83339,17.61595,0.905767,7770.62,5.3939409245
8.43759,10.3118,0.800555,5432.92,8.0041985492
18.78704,19.68463,0.925638,7043.87,5.1168191374
17.11633,18.66916,0.911974,7020.08,4.9265297612
24.4434,27.17105,0.95579,7709.23,5.2881245165
25.46302,27.07051,0.947991,7902.23,5.2096714098
25.22508,30.58839,0.928419,6976.79,4.7793173467
17.80295,20.86335,0.925176,6377.64,4.9253074454
15.46498,19.1632,0.904451,7688.61,4.6059563717
22.66049,25.94993,0.906785,5950.52,6.0402298054
13.04903,15.8425,0.912177,7530.08,4.9230263354
36.7088,41.25471,0.953979,6319.73,6.3419710073
18.31588,23.95183,0.931581,7841.52,4.6334623031
18.54107,24.03484,0.935512,7425.28,4.4077929869
19.9984,20.94188,0.932082,7473.79,4.4686132737
21.72546,25.22636,0.948647,7252.42,4.9519112348
22.18224,22.84487,0.892744,6440.31,5.35519906
21.22588,22.91957,0.849724,6817.26,8.9872272558
14.98256,20.95759,0.878659,7749.38,5.7628136212
14.16898,20.86701,0.86969,7217.81,5.659081702
14.75938,18.67774,0.894637,7671.52,4.5192151924
16.23757,19.92328,0.926706,7537.34,4.6530834684
18.92508,19.64317,0.900153,8241.99,4.9504187319
25.58034,33.93531,0.932541,7563.17,5.1270778345
7.81522,13.12119,0.802523,6061.05,9.6867158733
18.57483,24.55876,0.89649,6844.72,5.627715747
18.61918,25.2899,0.940559,7523.37,4.5875320544
19.73333,25.78544,0.9351,7849.88,4.7664903243
16.59407,18.86905,0.904262,6671.18,4.469139846
19.36085,20.38788,0.939994,7665.42,4.5669960518
21.77791,22.32468,0.909897,7396.18,5.2465485029
36.34742,40.91262,0.954418,6602.68,6.4180016194
21.37175,25.15739,0.949058,7356.85,5.7517537895
21.95895,22.67758,0.904287,7096.62,5.6644693806
14.30952,15.06619,0.835391,5313.61,7.3220775677
22.29514,25.60967,0.943087,7192.17,5.1052516561
36.31943,40.37765,0.956352,7349.58,6.7217608245
18.57332,42.64793,0.924048,7325.77,6.0001286117
24.46228,27.12942,0.953606,7896.88,5.5761560323
26.40587,33.43725,0.939834,7379.46,5.0555296183
10.29868,16.20378,0.85005,6139.45,6.8715575334
32.93348,35.34851,0.964528,8123.95,6.1669703539
25.50812,27.05247,0.93841,7658.15,5.2804629397
20.28076,23.59561,0.93203,7753.6,5.2823544953
16.67989,17.59457,0.918181,6803.82,4.7578827955
20.49116,21.59971,0.786829,5171.35,6.9021948895
16.79667,17.55953,0.857832,6815.54,5.7398516783
20.43626,21.8169,0.93989,7501.33,4.5352008227
19.58766,20.21997,0.840812,6157.49,6.4056103189
19.6108,20.45413,0.856457,7639.57,5.3587360237
30.50094,33.03214,0.957155,7642.05,4.9891009311
19.71018,21.92548,0.910367,7061.61,5.6467027736
23.10212,24.29369,0.932774,8237.11,4.2546879775
10.31325,11.81321,0.807372,7249.91,6.8156314724
27.36136,30.36892,0.955403,7166.17,4.9831330572
19.22292,20.39428,0.874126,7304.51,6.3649845169
16.3541,18.0647,0.870693,6381.81,5.6051355786
21.33101,22.189,0.870187,6542.13,6.0867777659
10.68832,12.54022,0.831317,6682.36,7.561111199
21.05338,22.49757,0.884167,6335.69,5.803563338
20.00891,22.45869,0.92476,6520.11,5.0470363835
15.51464,16.87168,0.915805,6179.36,5.5520215619
14.35023,15.696,0.894963,6832.72,6.4317616156
14.24772,15.98018,0.865857,6874.44,6.4707193453
20.09553,22.28032,0.909432,6940.53,5.226402733
18.42367,20.71413,0.756142,4325.45,6.7953039206
18.50214,19.68837,0.806067,5341.87,9.5928617382
16.28382,16.99801,0.905693,6217.34,5.0305727872
19.8953,22.31075,0.914704,6369.57,5.1686431743
16.67693,17.46127,0.825765,4556.13,6.0701531824
5.19524,6.86363,0.657153,3846.47,11.270696604
19.76358,22.37615,0.924893,6746.75,4.5852338178
