PLD (Å),LCD (Å),Sacc (m2/g-1),φ,NCO2 at 1 bar (mol/kg)
15.50749,15.91587,2692.23999,0.73139,1.2195846714
32.91403,33.05042,5827.43994,0.95527,0.5287457287
15.16923,15.39922,12038.5996,0.89924,0.439781214
23.44404,23.82758,1889.14001,0.70641,0.8433850406
26.57146,27.21944,2947.63989,0.79284,1.4649032913
10.44122,11.07816,1492.72998,0.60426,0.5031893395
21.04598,21.25758,1559.44995,0.69989,0.7780193498
8.17764,8.52354,2379.22998,0.6713,1.0724892416
25.64626,25.83251,887.258,0.64963,0.1283331434
20.91048,20.94719,697.63898,0.57819,0.1822157931
21.36297,21.3994,814.45398,0.59934,0.1354889674
20.81371,20.86486,701.323,0.59373,0.2771474365
12.85958,13.21326,616.27301,0.45318,0.1218244314
10.03477,10.55423,1194.60999,0.57493,0.3748606692
15.27966,15.57999,1359.12,0.63882,0.8019445943
15.82205,16.14031,1627.89001,0.65932,0.4444828635
13.37953,13.76832,1538.17004,0.61158,0.3484836837
14.60213,14.90134,1077.26001,0.59572,1.1157992627
11.09828,11.44839,1281.10999,0.58285,0.5908308531
12.29359,12.70656,1487.72998,0.61905,0.4812177399
9.83921,10.47163,1154.93994,0.56063,0.1390201898
14.7679,14.95308,1680.5,0.66154,0.4874582897
11.81351,12.12025,1384.18005,0.6103,0.6471034047
11.08735,11.55867,1259.14001,0.58537,0.6565188308
22.12966,22.41416,2458.56006,0.76802,0.2447717536
34.60352,34.76966,2391.57007,0.81162,0.2920312331
19.38528,19.70169,1504.72998,0.68237,0.3705108153
28.27452,28.92517,1870.31006,0.77389,0.3389851484
17.07883,17.20404,2117.95996,0.71205,0.3152183893
18.25002,18.37499,1985.66003,0.7086,0.2594048654
18.21743,18.51682,1895.14001,0.70959,0.2212767772
28.44948,28.64639,1957.64001,0.77762,0.2214303229
32.28787,32.45911,2271.82007,0.79607,0.3492410737
36.56538,36.80897,2763.38989,0.85104,0.3611133203
21.62618,22.03485,3055.20996,0.78996,0.1491575864
31.61215,31.79278,2155.76001,0.79112,0.3898882302
9.78342,10.31205,5095.2002,0.76468,0.97124105
25.77334,25.9916,2115.88989,0.76487,0.1562363819
11.93881,12.3729,1502.18994,0.62197,0.4483931547
29.60757,29.79749,1719.84998,0.76171,0.2384522928
10.84085,11.30825,1553.48999,0.6116,0.4554266528
26.12562,26.31246,1610,0.74494,0.5021240205
18.12098,18.55944,3391.18994,0.79302,0.3803338963
16.81645,17.25338,2047.84998,0.70558,0.421894469
11.03238,11.31706,1450.43005,0.62682,0.3674029275
15.51812,16.08668,1965,0.68386,0.4035364454
13.08207,13.31199,1567.98999,0.61489,0.4686208734
16.84206,17.09377,2353.6001,0.73911,0.4216234626
16.65947,17.83709,3780.22998,0.8108,3.4096674349
18.22137,18.52289,1958.51001,0.71396,0.2094165509
36.02662,36.22341,2541.97998,0.83318,0.2335938101
29.06389,29.23421,1974.52002,0.7854,0.4095199264
17.06999,21.84517,0.878886,5678.71,0.6460889025
9.74301,10.75176,0.815295,6313.24,0.5526254024
19.29215,24.69521,0.86337,5630.55,0.6387723046
14.79019,16.8541,0.881058,6032.5,0.7917405139
8.4538,11.82927,0.762602,5169.1,0.9918999939
4.37287,5.8785,0.6035,1803.8,5.4879254516
19.4342,40.79264,0.881627,5152.57,0.5113971108
14.31147,31.53533,0.878935,4716.3,0.9309787125
11.05928,13.63029,0.840298,7045.11,0.5603054379
16.95735,21.2713,0.850007,5664.24,0.4412999527
23.05095,27.19887,0.921821,7161.49,0.5185684816
13.28245,18.87147,0.841586,6920.24,0.5789087106
19.13543,20.18251,0.925666,7234.52,0.5129397251
22.62691,46.70255,0.944694,6909.94,0.5521512428
14.60239,19.26709,0.880043,7185.01,0.5415115445
16.74481,20.37206,0.868158,7079.11,0.6476522505
23.97291,30.32334,0.936709,7509.24,0.4657313601
14.09283,20.07078,0.915593,7632.89,0.4841985927
17.00824,22.0397,0.882145,5670.37,0.5624918002
10.11589,15.08265,0.84201,6141.26,0.5133585317
6.36393,10.74618,0.752802,4718.18,1.8818003457
22.44125,26.15393,0.91757,6977.89,0.4933509174
24.61849,27.65603,0.926606,7318.76,0.5208770331
23.51881,26.89346,0.907975,7201.68,0.5055651831
10.65712,13.70417,0.751443,4580.15,0.9275244161
14.19979,16.45166,0.8566,6352.73,0.53271487
16.96133,17.82841,0.899363,6767.48,0.4363949306
16.19361,21.5501,0.849302,5731.38,0.6888851011
21.42207,25.60161,0.920457,6854.77,0.6061098595
18.68261,19.80545,0.907849,6924.28,0.5276389331
15.09288,16.16867,0.889887,6659,0.5468589744
17.66481,17.88533,0.659855,2784.9,1.1960140018
14.3264,16.46343,0.874842,6182.45,0.8250055059
16.35785,19.20265,0.879557,6177.59,0.6774927046
8.21165,11.19486,0.746328,5153.96,1.4585080053
20.03021,27.90267,0.936998,7200.5,0.465775967
24.05204,32.3807,0.93653,6752.44,0.6098696331
21.20836,45.17672,0.948718,7083.79,0.523381579
22.6775,29.44681,0.920473,7298.74,0.4639489706
8.62348,9.34088,0.665883,3417.57,2.030463264
9.52307,14.17653,0.845239,6672.55,0.6631976561
9.21646,11.47454,0.793753,5556.57,0.9248176936
25.77776,38.28542,0.923875,6603.78,0.502576015
20.47025,48.69736,0.922033,6654.95,0.4461716373
22.34093,25.13524,0.941833,6758.06,0.5847823743
33.755,41.0155,0.945342,6461.14,0.7437043807
43.48056,44.8699,0.930474,6659.91,0.450526604
15.14212,16.03708,0.905264,6668.09,0.4281801763
17.34102,23.96591,0.890727,5504.73,0.869710021
22.93179,27.80421,0.928722,6476.17,0.4932271122
25.3203,35.42481,0.9497,6609.75,0.5382907118
14.24404,31.2982,0.84107,5499.38,0.5484890304
19.90615,20.05854,0.832359,4002.35,1.5645147621
15.78239,21.77943,0.88463,5577.43,0.7760746048
12.05095,21.19987,0.893735,5849.81,0.6499250846
23.33352,28.65113,0.935133,6552.74,0.4940355841
10.41687,13.86133,0.826674,4664.85,0.907516896
14.77508,31.93548,0.88526,4719.75,1.2411761836
17.06257,21.86465,0.860644,4250.38,0.9658911719
15.63447,17.69571,0.694533,2970.59,0.7986077942
9.81322,12.82626,0.810021,5455.41,0.6114238923
13.93069,16.65968,0.846657,5941.27,0.813160103
13.305,15.61072,0.712746,3374.83,1.6890393135
14.74778,33.14834,0.848669,4205.47,0.9600587803
7.1197,10.6722,0.69112,4243.57,0.8060312978
20.45224,21.74394,0.910032,5426.06,0.8079496215
10.69592,13.80659,0.825299,5455.84,1.0382282645
17.47894,20.02429,0.916355,5771.04,0.5659540672
5.53172,10.04859,0.739138,4602.15,1.6255153888
6.87004,8.42145,0.775359,5427.34,1.6187559327
15.53572,18.0194,0.898872,5905.78,0.4726806406
6.39946,8.63809,0.770626,4969.6,1.7553618046
14.61717,33.38996,0.898516,5353.45,0.692849787
14.70901,16.24837,0.776983,5190.94,0.8029280552
5.27808,10.12117,0.72104,4176.67,1.562273324
13.82031,14.562,0.852212,5472.93,0.5645898397
11.75045,14.05595,0.803485,4283.63,1.0111990157
14.88214,17.15475,0.898448,5772.97,0.4720598196
7.70338,9.70648,0.791366,6125.43,0.6278839378
7.59184,10.91417,0.735297,4732.29,1.196954255
6.66034,9.01412,0.725973,3700.06,2.2521506546
8.7478,12.97344,0.812224,5906.47,0.5587931639
15.23926,16.06957,0.750658,4195.2,1.3966809145
8.2519,9.08563,0.726466,5752.07,0.7789802706
9.4101,12.59309,0.824229,5668.12,0.5284036142
7.53834,9.83931,0.739815,4559.25,1.3133423275
13.7351,17.19747,0.796908,4332.73,0.7921663234
10.85911,26.09256,0.779102,5536.9,0.6178863713
14.38029,16.90506,0.863858,5292.57,0.4966090322
18.1965,35.29005,0.85391,4908.52,0.6478670445
10.59124,12.80099,0.736051,4586.04,1.0774837552
14.06438,17.71391,0.855252,5744.87,0.4655177454
14.75529,18.23498,0.885215,5997.37,0.5431588545
15.09237,16.05001,0.719442,4049.87,1.0773250227
20.49734,21.87393,0.910009,5405.99,0.7900625117
10.31394,13.57665,0.823528,5319.82,1.0276243905
9.26941,11.00779,0.811833,6102.35,0.5581487569
19.10112,23.55842,0.866391,5694.84,0.5629338395
15.31125,17.51241,0.90512,6026.63,0.6146656153
16.8522,22.43412,0.88697,5338.42,0.5537673986
10.47233,12.66675,0.756779,4486.09,0.9847847984
6.18126,9.04255,0.776421,5318.29,1.5258710351
8.24764,12.16995,0.818424,5861.53,0.586163244
14.40888,18.09054,0.876722,5603.61,0.9384936822
11.2912,13.9143,0.781068,4777.94,1.3074370437
21.26816,22.82902,0.845258,6210.84,0.8856084462
9.669,13.51385,0.853697,7129.37,0.5732027141
14.15225,18.61356,0.907176,7254.37,0.5488336166
11.51675,19.69333,0.868903,7093.55,0.5501723647
8.71767,14.32862,0.799677,5370.45,0.7254491858
11.88802,19.11822,0.866527,5232.19,0.5392279567
12.11501,17.417,0.877758,5237.68,0.8249488034
20.23136,28.32166,0.924169,7188.07,0.4803318508
13.89571,17.76778,0.901735,6909.49,0.4952832603
35.6176,40.22036,0.949322,6048.29,0.6346063172
20.21394,20.92698,0.923772,6958.7,0.4339812142
10.29698,16.45646,0.823352,6859.52,0.6095439615
18.59229,24.57152,0.898947,7619.71,0.5400781238
29.14039,32.66637,0.9592,8342.48,0.5414214476
11.53794,13.31075,0.863849,7883.66,0.6502438584
35.54528,40.2053,0.956747,6924.84,0.6461381876
21.13451,23.74792,0.913116,6603.85,0.5859144834
20.4413,28.27379,0.94269,7826.14,0.5023850701
23.97922,30.52936,0.941572,7303,0.5304142715
20.25301,22.15894,0.883913,7104.67,0.7304233816
26.16593,55.36569,0.947963,7613.04,0.5131229744
11.24405,16.89857,0.837695,6714.99,0.6064203024
20.00296,25.80399,0.924467,7532.19,0.4491587876
20.11323,21.02139,0.881624,6715.3,0.5148226978
11.68137,13.88305,0.85201,6484.66,0.7671833904
16.7206,24.84457,0.87199,5969.25,0.5633688551
27.4147,35.30937,0.956451,7830.98,0.5245678969
23.71384,23.97607,0.889021,6455.49,0.69873105
30.2094,37.91888,0.950373,7567.23,0.5211759147
17.46607,23.96951,0.885406,6945.32,0.6407819406
27.65738,37.05459,0.947014,7384.53,0.4873771288
23.79483,25.05073,0.914209,6817.29,0.4459630639
9.39134,12.57045,0.796652,6070.74,0.7755741341
16.4564,22.05544,0.875806,7690.85,0.5505883404
14.00961,24.49794,0.908038,6778.67,0.4726267824
27.41758,31.58701,0.950027,7178.05,0.480965024
16.20916,24.27141,0.896917,6590.14,0.5732736725
24.22669,25.72618,0.946085,7450.11,0.4363418858
28.5738,33.08224,0.961617,7591.23,0.5497751322
33.24348,37.07628,0.968478,7604.8,0.5786129979
10.46328,14.20756,0.839713,5719.96,0.8676820395
59.70964,61.43577,0.971199,7655.29,0.5686886214
25.02589,25.89203,0.960717,7648.89,0.4928974144
16.40021,19.30445,0.879065,6638.05,0.6517778821
35.63361,40.55924,0.952345,6343.72,0.6290034303
25.12225,28.00099,0.946548,6851.01,0.5133090555
16.04467,17.60514,0.874796,6748.75,0.7879550652
21.2354,23.69235,0.910586,5950.69,0.6719110584
19.60532,20.12491,0.913404,6541.71,0.5208462746
14.11369,18.77063,0.927309,7278.7,0.5163617336
20.49323,21.44582,0.908565,7135.44,0.5218726854
21.4559,46.88874,0.937533,7796.61,0.5867339513
11.31466,12.14958,0.829267,7092.79,0.6759474723
13.14501,15.5262,0.884731,7126.32,0.5980959195
30.64772,45.25858,0.935544,7470.5,0.592193144
16.77099,20.54736,0.899576,7431.12,0.6503966485
10.34648,13.09944,0.802591,5291.48,0.8912055806
28.57534,33.60455,0.949687,7687.29,0.4941065838
22.61367,26.86067,0.890249,6186.73,0.7704466049
20.40245,21.03047,0.94203,7667.67,0.4401718681
20.39375,25.87882,0.907218,6690.58,0.6258837398
13.68966,14.21308,0.877687,6780.99,0.5486514762
35.43453,39.82375,0.953781,6846.43,0.6144429227
22.34947,28.74179,0.921804,7104.88,0.5687970294
15.85587,22.84793,0.871878,5761.8,0.7320707791
11.24818,13.43927,0.804233,5337.34,0.9261597272
24.36408,26.93186,0.942042,7676.94,0.526780624
24.20934,29.13123,0.92876,7030.44,0.4959880045
35.49418,40.05786,0.952312,6490.14,0.58900205
11.07516,18.40201,0.870409,7054.17,0.5060113609
17.99848,18.9166,0.90422,6774.27,0.4729559831
18.25134,23.67376,0.89354,6295.1,0.7442013748
11.3823,13.76693,0.838587,6083.22,0.9115181423
19.02805,26.35074,0.93844,7475.67,0.4528140255
28.49136,60.21255,0.957396,7348.97,0.4782859189
20.92783,25.85228,0.931839,7527.55,0.5316145577
15.50293,21.75802,0.881366,6849.8,0.6481125222
15.84035,18.29039,0.89008,6378.95,0.5117824431
14.48052,17.18528,0.908737,7554.71,0.5124932575
19.91637,22.42376,0.889131,6668.53,0.6857425634
36.17385,41.17296,0.948823,6047.65,0.6252513785
13.49682,17.62122,0.861373,6078.26,0.8457505436
22.441,51.15439,0.939949,7441.72,0.4490191136
21.16871,46.81042,0.943795,6770.86,0.5100201069
14.31656,16.83914,0.914264,7264.72,0.4434358657
15.10366,21.15562,0.876979,5962.48,0.6838321951
20.54955,23.37214,0.929317,6928.94,0.5251282027
17.78112,18.22315,0.811467,4657.34,0.6012420325
21.40712,46.36495,0.940254,6797.71,0.5114354541
16.94315,25.18833,0.91753,7192.47,0.4640720035
17.19223,18.64714,0.908202,7341.34,0.4347065649
11.84582,18.30194,0.875123,6908.86,0.5864905953
10.3994,12.49555,0.806121,6140.26,0.7630678743
12.93986,15.81327,0.852167,6841.49,0.6119533263
21.43308,23.87328,0.895095,6156.32,0.5207517723
20.37968,20.88427,0.918313,7672.76,0.4587257231
24.42163,28.03694,0.939505,7196.12,0.5050750631
19.21492,21.39418,0.888288,5719.27,0.5790600591
23.35231,53.53452,0.934927,6825.49,0.4757086983
19.81843,46.28462,0.921969,7041.51,0.5437598152
15.05427,21.88022,0.846765,6365.01,0.7372148613
19.22269,22.56235,0.880294,5937.81,0.5985832931
10.45506,12.78407,0.840412,6885.03,0.7933883136
12.17677,17.36558,0.865561,6404.5,0.6276028364
14.119,20.08058,0.880054,6399.36,0.6291248305
20.08821,41.37219,0.924162,7008.11,0.5421251593
20.98774,46.49605,0.950394,7443.98,0.5172012719
9.49207,13.3207,0.817627,6614.34,0.874965464
7.4589,22.75461,0.869879,6541.25,1.0959462445
11.21766,20.1652,0.876804,5990.55,0.8093736889
19.7831,21.58814,0.928814,7682.03,0.4692268745
19.21824,21.09217,0.901827,7360.77,0.6721939771
17.00352,20.00633,0.89042,7052.04,0.5800099898
22.69387,23.03545,0.906997,7004.45,0.4672961976
9.9625,13.296,0.749873,4787.45,0.5818107206
15.71722,16.85214,0.868924,7137.64,0.4496332884
22.45216,25.49799,0.918829,7582.56,0.4339613086
32.35695,36.65121,0.94202,7515.24,0.4338881877
15.34035,18.58557,0.883921,7495.09,0.5840867467
18.48039,21.00979,0.930225,7401.83,0.4052452445
15.46688,16.81712,0.90186,6833.23,0.4421870871
16.5314,17.18114,0.872314,7329.4,0.4844540666
15.42314,18.51357,0.889942,7652.44,0.5148883012
14.30278,14.86546,0.735832,4941.82,0.5892589677
14.9549,17.65898,0.880442,7383.07,0.5104559991
14.70168,15.94609,0.884002,7664.97,0.3807717914
19.75565,22.83683,0.910283,7694.01,0.4323639649
18.7579,21.85828,0.906058,7573.72,0.4434524461
14.37651,15.53509,0.883595,7304.77,0.3302241693
14.4834,14.90918,0.780926,5346.51,0.5248514467
14.05309,16.31729,0.86853,6613.73,0.713953249
20.51142,22.45295,0.91138,6468.33,0.4294435541
31.2278,33.44817,0.95506,7917.76,0.5038360981
17.19836,20.67449,0.909023,7451.93,0.5091783909
8.50511,10.94734,0.783707,6944.1,0.7363981221
19.54407,21.87078,0.911807,7039.69,0.5375111586
21.2699,22.27773,0.940974,7504.44,0.4428024959
26.12311,28.91059,0.9518,7174.09,0.4818576184
15.419,19.43398,0.903116,6864.56,0.5452590873
19.34528,22.37192,0.909907,6376.3,0.575994612
17.2213,19.75052,0.903128,6607.61,0.5494337564
15.20053,18.84134,0.880272,6904.29,0.5866975743
14.75389,15.46624,0.862049,6846.3,0.5668186354
22.06408,24.17608,0.936275,6945.32,0.4393633946
12.26406,14.72638,0.83675,5670.12,0.7448621451
10.68473,13.89424,0.875383,6484.53,0.4477879339
5.8983,9.28878,0.696885,3522.33,1.6196895893
18.50679,22.19607,0.897211,5997.34,0.4148901777
11.2294,12.98454,0.863736,6907.26,0.5011986105
18.75371,21.31718,0.910422,6615.01,0.4466411251
16.98478,21.52619,0.913307,5579.89,0.607752534
36.5346,40.80014,0.953363,6807.94,0.6647971553
34.0903,39.23751,0.94498,7716.57,0.5096665757
25.47234,27.69029,0.952527,7835.27,0.5258813555
20.86928,23.7029,0.883464,5703.47,0.6378164211
17.41559,19.3748,0.908757,6676.99,0.4466463341
35.37991,38.10059,0.932445,6463.64,0.6788066076
27.42196,32.91566,0.959405,8211.75,0.5406424614
20.22278,21.0759,0.863963,5988,0.6204696987
23.80849,26.2887,0.953184,7699.61,0.5237137841
14.58321,17.97443,0.921824,7690.78,0.4598220461
24.90356,26.65959,0.865064,7674.38,0.6351811449
27.17042,32.97088,0.942136,8364.42,0.5086255009
26.05115,31.21046,0.922122,7153.47,0.5784742507
24.94642,26.71488,0.859922,6385.44,0.6089617668
23.56642,25.30641,0.944204,7397.27,0.4421825351
19.22213,23.95855,0.868097,5744.54,0.7736311797
33.53993,35.10328,0.963069,7898.27,0.5501343162
25.11095,30.98158,0.923892,7348.12,0.6515879955
20.67532,23.15419,0.915384,6676.01,0.463124705
19.33505,24.15565,0.933841,8108.62,0.4810676959
14.73393,19.34897,0.877009,7632.79,0.5529907665
42.58045,51.23252,0.957186,7327.93,0.5062919834
24.35068,26.00406,0.94527,7380.01,0.4539458846
26.30106,32.3378,0.963715,7751.3,0.5352338739
26.60741,34.25662,0.957368,8026.83,0.5466563157
24.55428,25.56659,0.95057,7868.76,0.5131094858
21.13099,22.3276,0.945442,7558.98,0.426473796
27.15786,33.63441,0.965013,7474.55,0.5059637045
36.25024,40.47333,0.950733,6128.09,0.6429304202
22.25417,27.34708,0.942685,7412.47,0.4834478989
22.33703,24.51645,0.945721,7290.26,0.4923060827
8.95676,10.29232,0.763872,5420.6,1.2841074952
14.69934,18.46017,0.915436,6390.43,0.4632048243
22.3734,23.10846,0.889288,6310.89,0.5994502971
16.40481,18.34814,0.901907,7353.52,0.5152495243
27.9926,42.59606,0.923614,6381.64,0.6351492551
29.3905,36.62698,0.948308,6939.46,0.5929280557
16.66553,18.89025,0.909957,7177.84,0.4793046677
20.45823,21.2957,0.923314,7904.39,0.5155854345
12.06799,15.79695,0.830318,6548.52,0.7506195685
13.83339,17.61595,0.905767,7770.62,0.5122801854
8.43759,10.3118,0.800555,5432.92,0.7365369851
18.78704,19.68463,0.925638,7043.87,0.4868740387
17.11633,18.66916,0.911974,7020.08,0.4813284482
24.4434,27.17105,0.95579,7709.23,0.5063462841
25.46302,27.07051,0.947991,7902.23,0.5050850968
25.22508,30.58839,0.928419,6976.79,0.4573867217
17.80295,20.86335,0.925176,6377.64,0.4842149418
15.46498,19.1632,0.904451,7688.61,0.4510032977
22.66049,25.94993,0.906785,5950.52,0.5721468204
13.04903,15.8425,0.912177,7530.08,0.4799534361
36.7088,41.25471,0.953979,6319.73,0.613812574
18.31588,23.95183,0.931581,7841.52,0.4433414744
18.54107,24.03484,0.935512,7425.28,0.4208775493
19.9984,20.94188,0.932082,7473.79,0.4225650598
21.72546,25.22636,0.948647,7252.42,0.4840455923
22.18224,22.84487,0.892744,6440.31,0.4668753185
21.22588,22.91957,0.849724,6817.26,0.8264794233
14.98256,20.95759,0.878659,7749.38,0.5487350775
14.16898,20.86701,0.86969,7217.81,0.526623052
14.75938,18.67774,0.894637,7671.52,0.4396758185
16.23757,19.92328,0.926706,7537.34,0.4469787045
18.92508,19.64317,0.900153,8241.99,0.4727356571
25.58034,33.93531,0.932541,7563.17,0.4956612004
7.81522,13.12119,0.802523,6061.05,0.956340521
18.57483,24.55876,0.89649,6844.72,0.5725837199
18.61918,25.2899,0.940559,7523.37,0.43764016
19.73333,25.78544,0.9351,7849.88,0.452889194
16.59407,18.86905,0.904262,6671.18,0.4483089885
19.36085,20.38788,0.939994,7665.42,0.4393131874
21.77791,22.32468,0.909897,7396.18,0.4780938219
36.34742,40.91262,0.954418,6602.68,0.616481362
21.37175,25.15739,0.949058,7356.85,0.5649471885
21.95895,22.67758,0.904287,7096.62,0.5147657271
14.30952,15.06619,0.835391,5313.61,0.7458239761
22.29514,25.60967,0.943087,7192.17,0.5170055545
36.31943,40.37765,0.956352,7349.58,0.6433817028
18.57332,42.64793,0.924048,7325.77,0.5358777418
24.46228,27.12942,0.953606,7896.88,0.5435477678
26.40587,33.43725,0.939834,7379.46,0.4814327348
10.29868,16.20378,0.85005,6139.45,0.7065493007
32.93348,35.34851,0.964528,8123.95,0.5956446929
25.50812,27.05247,0.93841,7658.15,0.5378802877
20.28076,23.59561,0.93203,7753.6,0.5022202939
16.67989,17.59457,0.918181,6803.82,0.458658999
20.49116,21.59971,0.786829,5171.35,0.7788757776
16.79667,17.55953,0.857832,6815.54,0.4979931466
20.43626,21.8169,0.93989,7501.33,0.4504550171
19.58766,20.21997,0.840812,6157.49,0.6626480647
19.6108,20.45413,0.856457,7639.57,0.485278345
30.50094,33.03214,0.957155,7642.05,0.4892338877
19.71018,21.92548,0.910367,7061.61,0.5394447961
23.10212,24.29369,0.932774,8237.11,0.415809411
10.31325,11.81321,0.807372,7249.91,0.5915355981
27.36136,30.36892,0.955403,7166.17,0.4841621719
19.22292,20.39428,0.874126,7304.51,0.6181773396
16.3541,18.0647,0.870693,6381.81,0.4932170192
21.33101,22.189,0.870187,6542.13,0.6043314944
10.68832,12.54022,0.831317,6682.36,0.6453134045
21.05338,22.49757,0.884167,6335.69,0.6186752173
20.00891,22.45869,0.92476,6520.11,0.4808908864
15.51464,16.87168,0.915805,6179.36,0.5283196397
14.35023,15.696,0.894963,6832.72,0.6307181752
14.24772,15.98018,0.865857,6874.44,0.6419239901
20.09553,22.28032,0.909432,6940.53,0.5205877628
18.42367,20.71413,0.756142,4325.45,0.9535782456
18.50214,19.68837,0.806067,5341.87,1.1268728047
16.28382,16.99801,0.905693,6217.34,0.4867760733
19.8953,22.31075,0.914704,6369.57,0.4976914909
16.67693,17.46127,0.825765,4556.13,0.6974581901
5.19524,6.86363,0.657153,3846.47,2.7427145882
19.76358,22.37615,0.924893,6746.75,0.444810226
19.66655,21.94235,0.92184,6395.89,0.4122905208
